blue,green,red,ndwi,brightness,label,source_file
0.6254592,0.59834456,0.6221013,-0.01946561,0.61530167,0,GSL_2008_10.tif
0.62600714,0.59868294,0.6189561,-0.016649544,0.6145487,0,GSL_2008_10.tif
0.61443937,0.5930057,0.6587237,-0.052501716,0.6220563,0,GSL_2008_10.tif
0.590147,0.552551,0.5664353,-0.012407922,0.5697111,0,GSL_2008_10.tif
0.698718,0.66717714,0.7022171,-0.025587909,0.6893708,0,GSL_2008_05.tif
0.6901286,0.6575376,0.6908799,-0.024726968,0.67951536,0,GSL_2008_05.tif
0.6748906,0.64251256,0.6779303,-0.026822599,0.6651111,0,GSL_2008_05.tif
0.66198856,0.63966143,0.6770233,-0.028375687,0.65955776,0,GSL_2008_05.tif
0.66932005,0.64002347,0.6896202,-0.037300736,0.6663213,0,GSL_2008_05.tif
0.70507914,0.6728794,0.7014109,-0.020760879,0.6931231,0,GSL_2008_05.tif
0.69684917,0.6653669,0.697783,-0.023780277,0.6866663,0,GSL_2008_05.tif
0.69145834,0.6564967,0.689721,-0.024679711,0.67922527,0,GSL_2008_05.tif
0.67291397,0.6386658,0.6980853,-0.04445066,0.6698883,0,GSL_2008_05.tif
0.67291397,0.6386658,0.6980853,-0.04445066,0.6698883,0,GSL_2008_05.tif
0.70619327,0.67799336,0.71642643,-0.027562035,0.7002044,0,GSL_2008_05.tif
