Date,site_no,flow_cfs,SWE_cm,dayl_s,prcp_mm_day,srad_W_m2,swe_cm,tmax_C,tmin_C,vp_Pa,tmean,convective_fraction,longwave_radiation,potential_energy,potential_evaporation,pressure,shortwave_radiation,specific_humidity,temperature,total_precipitation,wind_u,wind_v
1990-10-13,10133600,6.3,0.0,39510.24,0.0,317.27,0.0,13.85,-0.99,545.73,6.43,0.0,222.67659722222223,0.0,0.207950135837131,75756.98794444445,174.59471944444445,0.0016229116666666,6.045381510416691,0.0,5.435597222222222,2.300972222222222
1990-10-14,10133600,6.2,0.0,39351.38,0.0,336.62,0.0,14.78,-2.04,492.37,6.369999999999999,0.0,221.1585,0.0,0.17752,75776.3135,178.24099444444445,0.0024882833333333,4.874088216145852,0.0,3.830833333333334,0.783125
1990-10-15,10133600,6.4,0.0,39193.23,0.0,322.74,0.0,17.67,1.61,638.04,9.64,0.0,248.46023611111104,0.0,0.1950741666666666,75855.04938888889,172.3169138888889,0.0028237794444444,7.853921549479186,0.0622044444444444,3.675722222222223,2.981472222222222
1990-10-16,10133600,6.2,0.0,39035.82,3.38,242.02,0.0,15.52,-0.42,592.13,7.55,0.0135638888888888,259.8121111111111,16.18462222222222,0.1672744444444444,75549.21563888888,92.5320722222222,0.0031551433333333,8.950928059895853,0.0315126388888888,5.071569444444444,3.2897500000000006
1990-10-17,10133600,6.5,0.0,38879.2,0.0,331.38,0.0,10.95,-6.26,380.46,2.345,0.0921836111111111,221.1383194444445,28.608711111111116,0.1540680555555555,76097.82063888888,128.21093349609373,0.0023148430555555,1.2493815104166883,0.0109736111111111,2.2070277777777787,-2.400319444444444
1990-10-18,10133600,6.4,0.0,38723.39,27.99,238.56,0.0,13.87,-2.17,520.94,5.85,0.0,237.13683333333333,0.0,0.1710004166666666,76134.94411111111,138.134525,0.0018324561111111,3.9153676215277984,0.0127430555555555,0.4013194444444444,4.784374898274739
1990-10-19,10133600,7.4,0.508,38568.44,18.84,157.49,0.0,7.61,-1.31,554.85,3.1500000000000004,0.0851322222222222,297.9698888888888,17.88928888888889,0.1437526388888889,75480.08361111111,127.82608611111112,0.0047593961111111,4.288503255208357,1.3554981944444444,2.918555555555556,1.2003054538302949
1990-10-20,10133600,9.9,0.76199999999999,38414.39,0.0,260.09,0.0,5.63,-6.24,383.34,-0.3050000000000001,0.0074280555555555,250.24008333333333,8.62768888888889,0.1343683333333333,75799.79941666668,128.29278349609376,0.0025050249989827,-0.6404673394097017,0.0007241666666666,2.349375,-3.548541666666668
1990-10-21,10133600,7.7,0.76199999999999,38261.28,0.0,316.99,0.0,8.18,-8.71,316.52,-0.2650000000000005,0.0,198.46295833333332,0.0,0.1140279166666666,76258.77291666664,165.47045833333334,0.0021170541656494,-1.8794379340277556,0.134045,1.441486111111111,1.543944444444444
1990-10-22,10133600,6.8,0.76199999999999,38109.14,0.0,276.66,0.0,10.67,-2.86,494.64,3.905,0.0,259.3679444444444,0.0598666666666666,0.1182783333333333,76107.2155,97.54409444444444,0.0024773288888888,2.5314264322916857,0.0099233333333333,1.7941111111111108,2.9586944444444443
1990-10-23,10133600,7.0,0.76199999999999,37958.04,0.0,298.44,0.0,13.09,-2.69,500.95,5.2,0.0,239.7962222222222,0.1189777777777777,0.1233088892703586,76189.24961111111,156.38982777777775,0.0034867224999999,4.25516417100697,0.0,1.435236111111111,1.8089305555555557
1990-10-24,10133600,7.2,0.76199999999999,37808.0,0.0,305.12,0.0,15.57,-1.59,543.68,6.99,0.0,232.7165,0.0,0.1181625,76574.2520277778,157.42926111111117,0.0036479352777777,5.187077582465302,0.0,0.7906111111111113,0.7075694444444446
1990-10-25,10133600,6.9,0.76199999999999,37659.07,0.0,301.96,0.0,18.11,0.58,636.88,9.345,0.0,236.43293055555557,0.0,0.1309766666666666,76634.97313888888,156.04408889906142,0.0038088547222222,7.78088639322919,0.0,0.2072361111111111,2.724180555555555
1990-10-26,10133600,7.2,0.254,37511.29,0.0,301.76,0.0,18.6,0.55,635.46,9.575,0.0,243.7019444444444,0.0,0.1426025,76424.42955555556,145.58378905164932,0.0036603047222222,8.904961588541692,0.0,1.3174027777777777,2.5399718153211803
